raw_name,canonical_name,entity_type,matching_method,confidence,resolution_status
Servo7,,STARTUP,,,UNRESOLVED
Datoric,,STARTUP,,,UNRESOLVED
Superset,,STARTUP,,,UNRESOLVED
Netter,,STARTUP,,,UNRESOLVED
Voxel Energy,,STARTUP,,,UNRESOLVED
Polymath,,STARTUP,,,UNRESOLVED
Archal,,STARTUP,,,UNRESOLVED
Bubble Lab,,STARTUP,,,UNRESOLVED
Pocket,,STARTUP,,,UNRESOLVED
Byteport,,STARTUP,,,UNRESOLVED
Constellation Space,,STARTUP,,,UNRESOLVED
Sazabi,,STARTUP,,,UNRESOLVED
Mendral,,STARTUP,,,UNRESOLVED
AxionOrbital Space,,STARTUP,,,UNRESOLVED
Oximy,,STARTUP,,,UNRESOLVED
Caretta,,STARTUP,,,UNRESOLVED
Samora AI,,STARTUP,,,UNRESOLVED
Human Archive,,STARTUP,,,UNRESOLVED
Forum,,STARTUP,,,UNRESOLVED
Sitefire,,STARTUP,,,UNRESOLVED
Robby,,STARTUP,,,UNRESOLVED
Ressl AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Emdash,,STARTUP,,,UNRESOLVED
InventoryQuant,,STARTUP,,,UNRESOLVED
Congruent,,STARTUP,,,UNRESOLVED
Reframe,,STARTUP,,,UNRESOLVED
Valence,,STARTUP,,,UNRESOLVED
9 Mothers,,STARTUP,,,UNRESOLVED
Approxima,,STARTUP,,,UNRESOLVED
Traverse,,STARTUP,,,UNRESOLVED
Revion,,STARTUP,,,UNRESOLVED
Maywood,,STARTUP,,,UNRESOLVED
Fenrock AI,,STARTUP,,,UNRESOLVED
End Close,,STARTUP,,,UNRESOLVED
Chamber,,STARTUP,,,UNRESOLVED
Assemble,,STARTUP,,,UNRESOLVED
Patientdesk.ai,,STARTUP,,,UNRESOLVED
Visibl Semiconductors,,STARTUP,,,UNRESOLVED
Synthetic Sciences,,STARTUP,,,UNRESOLVED
Seeing Systems,,STARTUP,,,UNRESOLVED
Jinba,,STARTUP,,,UNRESOLVED
Cardboard,,STARTUP,,,UNRESOLVED
Prana,,STARTUP,,,UNRESOLVED
Rhizome AI,,STARTUP,,,UNRESOLVED
Pax Historia,,STARTUP,,,UNRESOLVED
Parameter (fka Hex Security),,STARTUP,,,UNRESOLVED
Laurence,,STARTUP,,,UNRESOLVED
Terminal Use,,STARTUP,,,UNRESOLVED
Overshoot,,STARTUP,,,UNRESOLVED
Cajal,,STARTUP,,,UNRESOLVED
Proximitty,,STARTUP,,,UNRESOLVED
Instinct,,STARTUP,,,UNRESOLVED
Stilta,,STARTUP,,,UNRESOLVED
Unisson,,STARTUP,,,UNRESOLVED
IncidentFox,,STARTUP,,,UNRESOLVED
Compresr,,STARTUP,,,UNRESOLVED
Opalite Health,,STARTUP,,,UNRESOLVED
Confluence Labs,AI21 Labs,STARTUP,fuzzy,85.5,RESOLVED
Rapidfolio,,STARTUP,,,UNRESOLVED
Mango Medical,,STARTUP,,,UNRESOLVED
Sponge,,STARTUP,,,UNRESOLVED
Terranox AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED
Drafted,,STARTUP,,,UNRESOLVED
Ventura,,STARTUP,,,UNRESOLVED
Q2Q,,STARTUP,,,UNRESOLVED
Orthogonal,,STARTUP,,,UNRESOLVED
Perfectly,,STARTUP,,,UNRESOLVED
Fern,,STARTUP,,,UNRESOLVED
Sparkles,,STARTUP,,,UNRESOLVED
EigenPal,,STARTUP,,,UNRESOLVED
Salus,,STARTUP,,,UNRESOLVED
Moritz,,STARTUP,,,UNRESOLVED
RamAIn,,STARTUP,,,UNRESOLVED
Milliray,,STARTUP,,,UNRESOLVED
Beyond Reach Labs,AI21 Labs,STARTUP,fuzzy,85.5,RESOLVED
OctaPulse,,STARTUP,,,UNRESOLVED
CodeWisp,,STARTUP,,,UNRESOLVED
Ashr,,STARTUP,,,UNRESOLVED
Aemon,,STARTUP,,,UNRESOLVED
Luel,,STARTUP,,,UNRESOLVED
Scheduling Wizard,,STARTUP,,,UNRESOLVED
RoboDock,,STARTUP,,,UNRESOLVED
Skillsync,,STARTUP,,,UNRESOLVED
MouseCat,,STARTUP,,,UNRESOLVED
Zatanna,,STARTUP,,,UNRESOLVED
AutoSitu,,STARTUP,,,UNRESOLVED
Verdex,,STARTUP,,,UNRESOLVED
Cumulus Labs,,STARTUP,,,UNRESOLVED
Tepali,,STARTUP,,,UNRESOLVED
Palus Finance,,STARTUP,,,UNRESOLVED
21st,,STARTUP,,,UNRESOLVED
Avoice,,STARTUP,,,UNRESOLVED
Kyten Technologies,,STARTUP,,,UNRESOLVED
ZeroSettle,,STARTUP,,,UNRESOLVED
/dev/fast,,STARTUP,,,UNRESOLVED
Cignara,,STARTUP,,,UNRESOLVED
OpenSpec,,STARTUP,,,UNRESOLVED
Piris Labs,,STARTUP,,,UNRESOLVED
CellType,,STARTUP,,,UNRESOLVED
Burt,,STARTUP,,,UNRESOLVED
Envariant,,STARTUP,,,UNRESOLVED
Cascade,,STARTUP,,,UNRESOLVED
Beacon Health,,STARTUP,,,UNRESOLVED
Strand AI,,STARTUP,,,UNRESOLVED
BaseFrame,,STARTUP,,,UNRESOLVED
Protent,,STARTUP,,,UNRESOLVED
Cofia,,STARTUP,,,UNRESOLVED
Fuchsia,,STARTUP,,,UNRESOLVED
LegalOS,,STARTUP,,,UNRESOLVED
Sentrial,,STARTUP,,,UNRESOLVED
10x Science,,STARTUP,,,UNRESOLVED
REV1,,STARTUP,,,UNRESOLVED
shortkit,,STARTUP,,,UNRESOLVED
Asimov,,STARTUP,,,UNRESOLVED
Lexius,,STARTUP,,,UNRESOLVED
Axis,,STARTUP,,,UNRESOLVED
Mirabelle,,STARTUP,,,UNRESOLVED
Docura Health,,STARTUP,,,UNRESOLVED
Lance,,STARTUP,,,UNRESOLVED
RunAnywhere,,STARTUP,,,UNRESOLVED
Lucent,,STARTUP,,,UNRESOLVED
"Prescience, Inc.",,STARTUP,,,UNRESOLVED
Ruma Care,,STARTUP,,,UNRESOLVED
Klaus AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Kita,,STARTUP,,,UNRESOLVED
Syntropy,,STARTUP,,,UNRESOLVED
One Robot,,STARTUP,,,UNRESOLVED
Didit,,STARTUP,,,UNRESOLVED
Panta,,STARTUP,,,UNRESOLVED
Imperfect,,STARTUP,,,UNRESOLVED
TrustAI,,STARTUP,,,UNRESOLVED
Payna,,STARTUP,,,UNRESOLVED
Origin,,STARTUP,,,UNRESOLVED
Clara,,STARTUP,,,UNRESOLVED
Hlabs,,STARTUP,,,UNRESOLVED
Eos AI,Mistral AI,STARTUP,fuzzy,85.5,RESOLVED
Valgo,,STARTUP,,,UNRESOLVED
ARC Prize Foundation,,STARTUP,,,UNRESOLVED
Corvera,,STARTUP,,,UNRESOLVED
FullSeam,,STARTUP,,,UNRESOLVED
Waddle Labs,,STARTUP,,,UNRESOLVED
Linzumi,,STARTUP,,,UNRESOLVED
Advanced Metal Research,,STARTUP,,,UNRESOLVED
Ploy,,STARTUP,,,UNRESOLVED
CatchBack Cards,,STARTUP,,,UNRESOLVED
Mantis,,STARTUP,,,UNRESOLVED
Haladir,,STARTUP,,,UNRESOLVED
ClaimGlide,,STARTUP,,,UNRESOLVED
Inviscid AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED
Coasts,,STARTUP,,,UNRESOLVED
Zephyr Fusion,,STARTUP,,,UNRESOLVED
Mayflower,,STARTUP,,,UNRESOLVED
Ndea,,STARTUP,,,UNRESOLVED
item,,STARTUP,,,UNRESOLVED
Crosslayer Labs,AI21 Labs,STARTUP,fuzzy,85.5,RESOLVED
Rivet,,STARTUP,,,UNRESOLVED
Openroll,,STARTUP,,,UNRESOLVED
Amika,,STARTUP,,,UNRESOLVED
Specific Labs,,STARTUP,,,UNRESOLVED
Moss,,STARTUP,,,UNRESOLVED
Zarna,,STARTUP,,,UNRESOLVED
MarkIt,,STARTUP,,,UNRESOLVED
Dome,,STARTUP,,,UNRESOLVED
Voltair,,STARTUP,,,UNRESOLVED
Clicks Health,,STARTUP,,,UNRESOLVED
Fastshot,,STARTUP,,,UNRESOLVED
Vector Legal,,STARTUP,,,UNRESOLVED
Antigen,,STARTUP,,,UNRESOLVED
LunaBill,,STARTUP,,,UNRESOLVED
Axial,,STARTUP,,,UNRESOLVED
Velvet,,STARTUP,,,UNRESOLVED
DiligenceSquared,,STARTUP,,,UNRESOLVED
Amera,,STARTUP,,,UNRESOLVED
Forge Robotics,,STARTUP,,,UNRESOLVED
Bluma,,STARTUP,,,UNRESOLVED
Lightberry,,STARTUP,,,UNRESOLVED
The Hog,,STARTUP,,,UNRESOLVED
Layers,,STARTUP,,,UNRESOLVED
Boom AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Freeport Markets,,STARTUP,,,UNRESOLVED
Miniswap,,STARTUP,,,UNRESOLVED
Rovi Health,,STARTUP,,,UNRESOLVED
MadeThis,,STARTUP,,,UNRESOLVED
General Astronautics,,STARTUP,,,UNRESOLVED
Jarmin,,STARTUP,,,UNRESOLVED
Exonic,,STARTUP,,,UNRESOLVED
Lemma,,STARTUP,,,UNRESOLVED
Perseus,,STARTUP,,,UNRESOLVED
Karumi,,STARTUP,,,UNRESOLVED
Icarus,,STARTUP,,,UNRESOLVED
Sava,,STARTUP,,,UNRESOLVED
TakeCareOS,,STARTUP,,,UNRESOLVED
Denki,,STARTUP,,,UNRESOLVED
Metorial,,STARTUP,,,UNRESOLVED
Kalpa Labs,,STARTUP,,,UNRESOLVED
Absurd,,STARTUP,,,UNRESOLVED
Clad Labs,,STARTUP,,,UNRESOLVED
Automax.ai,xAI,STARTUP,fuzzy,90.0,RESOLVED
Specific,,STARTUP,,,UNRESOLVED
Primer,,STARTUP,,,UNRESOLVED
Narrative,,STARTUP,,,UNRESOLVED
Crunched,,STARTUP,,,UNRESOLVED
Lua Global Inc,,STARTUP,,,UNRESOLVED
Philon,,STARTUP,,,UNRESOLVED
Sourcebot,,STARTUP,,,UNRESOLVED
Zalos,,STARTUP,,,UNRESOLVED
Prism,,STARTUP,,,UNRESOLVED
Aside,,STARTUP,,,UNRESOLVED
Scott AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Everest,,STARTUP,,,UNRESOLVED
Expected Parrot,,STARTUP,,,UNRESOLVED
Imagine AI,,STARTUP,,,UNRESOLVED
Anto Biosciences,,STARTUP,,,UNRESOLVED
Patent Watch,,STARTUP,,,UNRESOLVED
s2.dev,,STARTUP,,,UNRESOLVED
Tornyol,,STARTUP,,,UNRESOLVED
Nucleo,,STARTUP,,,UNRESOLVED
Leadbay,,STARTUP,,,UNRESOLVED
Pixley AI,,STARTUP,,,UNRESOLVED
Cortex AI,,STARTUP,,,UNRESOLVED
Sol,,STARTUP,,,UNRESOLVED
Thesis,,STARTUP,,,UNRESOLVED
Oxus,,STARTUP,,,UNRESOLVED
Play Health,,STARTUP,,,UNRESOLVED
Casey,,STARTUP,,,UNRESOLVED
Selfin,,STARTUP,,,UNRESOLVED
Compyle,,STARTUP,,,UNRESOLVED
Lexi,Perplexity AI,STARTUP,fuzzy,90.0,RESOLVED
Codyco,,STARTUP,,,UNRESOLVED
ComplyDo,,STARTUP,,,UNRESOLVED
Bravi,,STARTUP,,,UNRESOLVED
Rovr,,STARTUP,,,UNRESOLVED
FinalDose,,STARTUP,,,UNRESOLVED
Sunflower,,STARTUP,,,UNRESOLVED
Captain,,STARTUP,,,UNRESOLVED
Redapto,,STARTUP,,,UNRESOLVED
Helonic,,STARTUP,,,UNRESOLVED
Aleph Lab,,STARTUP,,,UNRESOLVED
Logical,,STARTUP,,,UNRESOLVED
Agentic Fabriq,,STARTUP,,,UNRESOLVED
Travo,,STARTUP,,,UNRESOLVED
Tensr,,STARTUP,,,UNRESOLVED
Kestrel AI,,STARTUP,,,UNRESOLVED
LogosGuard,,STARTUP,,,UNRESOLVED
Sciloop,,STARTUP,,,UNRESOLVED
Multifactor,,STARTUP,,,UNRESOLVED
Allus AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Unsiloed AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED
SF Tensor,,STARTUP,,,UNRESOLVED
AnswerThis,,STARTUP,,,UNRESOLVED
Terrain,,STARTUP,,,UNRESOLVED
Lakonia,,STARTUP,,,UNRESOLVED
SellRaze,,STARTUP,,,UNRESOLVED
Clerked,,STARTUP,,,UNRESOLVED
Semble AI,,STARTUP,,,UNRESOLVED
Flick,,STARTUP,,,UNRESOLVED
hillclimb,,STARTUP,,,UNRESOLVED
AtlasGrid,,STARTUP,,,UNRESOLVED
Wardstone,,STARTUP,,,UNRESOLVED
Nessie,,STARTUP,,,UNRESOLVED
Hypercubic,,STARTUP,,,UNRESOLVED
Cranston AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED
Trelium,,STARTUP,,,UNRESOLVED
Velum Labs,,STARTUP,,,UNRESOLVED
Veria Labs,,STARTUP,,,UNRESOLVED
Minro,,STARTUP,,,UNRESOLVED
Tell if AI,,STARTUP,,,UNRESOLVED
Bron,,STARTUP,,,UNRESOLVED
Koyal,,STARTUP,,,UNRESOLVED
Kaigo Health,,STARTUP,,,UNRESOLVED
Norra,,STARTUP,,,UNRESOLVED
Soren,,STARTUP,,,UNRESOLVED
Lunavo,,STARTUP,,,UNRESOLVED
dari.dev,,STARTUP,,,UNRESOLVED
The Context Company,,STARTUP,,,UNRESOLVED
Sorce,,STARTUP,,,UNRESOLVED
Caddy,,STARTUP,,,UNRESOLVED
Alt-X,,STARTUP,,,UNRESOLVED
Locus,,STARTUP,,,UNRESOLVED
Deeptrace,,STARTUP,,,UNRESOLVED
Aspect,,STARTUP,,,UNRESOLVED
Scoop,,STARTUP,,,UNRESOLVED
Hyperspell,,STARTUP,,,UNRESOLVED
Bolna AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Nexus,,STARTUP,,,UNRESOLVED
Sylvian,,STARTUP,,,UNRESOLVED
Zavo,,STARTUP,,,UNRESOLVED
MOVEdot,,STARTUP,,,UNRESOLVED
Parrot,,STARTUP,,,UNRESOLVED
Brickwise,,STARTUP,,,UNRESOLVED
Parse,,STARTUP,,,UNRESOLVED
Structured AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED
Uplane,,STARTUP,,,UNRESOLVED
AirCaps,,STARTUP,,,UNRESOLVED
Brickanta,,STARTUP,,,UNRESOLVED
F2,,STARTUP,,,UNRESOLVED
Remedy,,STARTUP,,,UNRESOLVED
Semiotic,,STARTUP,,,UNRESOLVED
Lapis,,STARTUP,,,UNRESOLVED
Efference,,STARTUP,,,UNRESOLVED
Nox Metals,,STARTUP,,,UNRESOLVED
Digipals,,STARTUP,,,UNRESOLVED
Blue,,STARTUP,,,UNRESOLVED
Mixy,,STARTUP,,,UNRESOLVED
Paloma,,STARTUP,,,UNRESOLVED
Uplift AI,,STARTUP,,,UNRESOLVED
RealRoots,,STARTUP,,,UNRESOLVED
Luminal,,STARTUP,,,UNRESOLVED
Freya,,STARTUP,,,UNRESOLVED
burnt,,STARTUP,,,UNRESOLVED
Avent,,STARTUP,,,UNRESOLVED
Ruvo,,STARTUP,,,UNRESOLVED
Veritus,,STARTUP,,,UNRESOLVED
Sapien,,STARTUP,,,UNRESOLVED
NOSO LABS,,STARTUP,,,UNRESOLVED
Vulcan Technologies,,STARTUP,,,UNRESOLVED
Bizzy AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Spotlight Realty,,STARTUP,,,UNRESOLVED
Interfere,,STARTUP,,,UNRESOLVED
Munify,,STARTUP,,,UNRESOLVED
RowFlow,,STARTUP,,,UNRESOLVED
TectoAI,,STARTUP,,,UNRESOLVED
Duranium,,STARTUP,,,UNRESOLVED
Smartbase,,STARTUP,,,UNRESOLVED
Perspectives Health,,STARTUP,,,UNRESOLVED
Modelence,,STARTUP,,,UNRESOLVED
Magnetic,,STARTUP,,,UNRESOLVED
Fleetline,,STARTUP,,,UNRESOLVED
CLODO,,STARTUP,,,UNRESOLVED
stagewise,,STARTUP,,,UNRESOLVED
Flywheel AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED
Button Computer,,STARTUP,,,UNRESOLVED
Juxta,,STARTUP,,,UNRESOLVED
Okibi,,STARTUP,,,UNRESOLVED
Pollen,,STARTUP,,,UNRESOLVED
Rebulk,,STARTUP,,,UNRESOLVED
KERNEL,,STARTUP,,,UNRESOLVED
Reacher,,STARTUP,,,UNRESOLVED
Certus AI,,STARTUP,,,UNRESOLVED
Hera,,STARTUP,,,UNRESOLVED
Notte,,STARTUP,,,UNRESOLVED
Pally,,STARTUP,,,UNRESOLVED
Locata,,STARTUP,,,UNRESOLVED
Fernstone,,STARTUP,,,UNRESOLVED
Pleom,,STARTUP,,,UNRESOLVED
Convexia,,STARTUP,,,UNRESOLVED
SigmanticAI,,STARTUP,,,UNRESOLVED
Opennote,,STARTUP,,,UNRESOLVED
Sira,,STARTUP,,,UNRESOLVED
F4 Industries,,STARTUP,,,UNRESOLVED
Metis,,STARTUP,,,UNRESOLVED
Quotain,,STARTUP,,,UNRESOLVED
Altur,,STARTUP,,,UNRESOLVED
Foresight,,STARTUP,,,UNRESOLVED
PARES AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Avelis Health,,STARTUP,,,UNRESOLVED
Nautilus,,STARTUP,,,UNRESOLVED
Humoniq,,STARTUP,,,UNRESOLVED
Maximal,,STARTUP,,,UNRESOLVED
idler,,STARTUP,,,UNRESOLVED
Floot,,STARTUP,,,UNRESOLVED
OS3,,STARTUP,,,UNRESOLVED
Alara,,STARTUP,,,UNRESOLVED
Socratix AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED
Minimal AI,,STARTUP,,,UNRESOLVED
Risely AI,,STARTUP,,,UNRESOLVED
Miso Labs,,STARTUP,,,UNRESOLVED
Omnara,,STARTUP,,,UNRESOLVED
Knowlify,,STARTUP,,,UNRESOLVED
Autosana,,STARTUP,,,UNRESOLVED
ProcIndex,,STARTUP,,,UNRESOLVED
Iron Grid,,STARTUP,,,UNRESOLVED
Finto,,STARTUP,,,UNRESOLVED
Autumn AI,,STARTUP,,,UNRESOLVED
Motives,,STARTUP,,,UNRESOLVED
Relling,,STARTUP,,,UNRESOLVED
Char,Character.ai,STARTUP,fuzzy,90.0,RESOLVED
Manufact,,STARTUP,,,UNRESOLVED
Novaflow,,STARTUP,,,UNRESOLVED
Perseus Defense,,STARTUP,,,UNRESOLVED
Phases,,STARTUP,,,UNRESOLVED
Solva,,STARTUP,,,UNRESOLVED
Albacore Inc.,,STARTUP,,,UNRESOLVED
Physical Turing,,STARTUP,,,UNRESOLVED
TwentyTwo,,STARTUP,,,UNRESOLVED
Mimos,,STARTUP,,,UNRESOLVED
Nozomio,,STARTUP,,,UNRESOLVED
VibeFlow,,STARTUP,,,UNRESOLVED
Comena,,STARTUP,,,UNRESOLVED
Normal,,STARTUP,,,UNRESOLVED
GhostEye,,STARTUP,,,UNRESOLVED
Channel3,,STARTUP,,,UNRESOLVED
Epicenter,,STARTUP,,,UNRESOLVED
Costream,,STARTUP,,,UNRESOLVED
Embedder,,STARTUP,,,UNRESOLVED
Flai,,STARTUP,,,UNRESOLVED
b12 Labs,,STARTUP,,,UNRESOLVED
Fulcrum,,STARTUP,,,UNRESOLVED
Trace,,STARTUP,,,UNRESOLVED
Interface,,STARTUP,,,UNRESOLVED
IronLedger.ai,,STARTUP,,,UNRESOLVED
Doe,,STARTUP,,,UNRESOLVED
Theora,,STARTUP,,,UNRESOLVED
Parachute,,STARTUP,,,UNRESOLVED
Riverbank,,STARTUP,,,UNRESOLVED
Kalinda,,STARTUP,,,UNRESOLVED
Stellon Labs,,STARTUP,,,UNRESOLVED
BootLoop,,STARTUP,,,UNRESOLVED
Nexa Labs,,STARTUP,,,UNRESOLVED
Induction Labs,AI21 Labs,STARTUP,fuzzy,85.5,RESOLVED
Panoptive,,STARTUP,,,UNRESOLVED
cocreate,,STARTUP,,,UNRESOLVED
Slashy,,STARTUP,,,UNRESOLVED
Wedge,,STARTUP,,,UNRESOLVED
CareSwift,,STARTUP,,,UNRESOLVED
Pangolin,,STARTUP,,,UNRESOLVED
Kestroll,,STARTUP,,,UNRESOLVED
Tesora,,STARTUP,,,UNRESOLVED
DeepAware AI (Robotics Center of Silicon Valley),Meta AI,STARTUP,fuzzy,85.5,RESOLVED
Stockline,,STARTUP,,,UNRESOLVED
Magnitude,,STARTUP,,,UNRESOLVED
Proliferate,,STARTUP,,,UNRESOLVED
Nori,,STARTUP,,,UNRESOLVED
DeepGrove,,STARTUP,,,UNRESOLVED
Frizzle,,STARTUP,,,UNRESOLVED
Async,,STARTUP,,,UNRESOLVED
OnDeck AI,,STARTUP,,,UNRESOLVED
Alter,,STARTUP,,,UNRESOLVED
Imprezia,,STARTUP,,,UNRESOLVED
Lilac,,STARTUP,,,UNRESOLVED
Janet AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Cyberdesk,,STARTUP,,,UNRESOLVED
Humwork,,STARTUP,,,UNRESOLVED
Panels,,STARTUP,,,UNRESOLVED
Wafer,,STARTUP,,,UNRESOLVED
Nuntius,,STARTUP,,,UNRESOLVED
Orange Slice,,STARTUP,,,UNRESOLVED
Overdrive Health,,STARTUP,,,UNRESOLVED
Monarcha,,STARTUP,,,UNRESOLVED
Signals,,STARTUP,,,UNRESOLVED
Lotas,,STARTUP,,,UNRESOLVED
Design Arena,,STARTUP,,,UNRESOLVED
EffiGov,,STARTUP,,,UNRESOLVED
"Galactic Resource Utilization Space, Inc. (GRU Space)",,STARTUP,,,UNRESOLVED
bitrig,,STARTUP,,,UNRESOLVED
Null Labs,,STARTUP,,,UNRESOLVED
Lark,,STARTUP,,,UNRESOLVED
Topological,,STARTUP,,,UNRESOLVED
Datafruit,,STARTUP,,,UNRESOLVED
ContextFort,,STARTUP,,,UNRESOLVED
LLM Stats,,STARTUP,,,UNRESOLVED
Verne Robotics,,STARTUP,,,UNRESOLVED
Playgent,,STARTUP,,,UNRESOLVED
Liva AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Bidflow,,STARTUP,,,UNRESOLVED
Shor,,STARTUP,,,UNRESOLVED
Golpo,,STARTUP,,,UNRESOLVED
args,,STARTUP,,,UNRESOLVED
Lanesurf,,STARTUP,,,UNRESOLVED
Astor,,STARTUP,,,UNRESOLVED
Blank Bio,,STARTUP,,,UNRESOLVED
truthsystems,,STARTUP,,,UNRESOLVED
AgentMail,,STARTUP,,,UNRESOLVED
TraceRoot.AI,,STARTUP,,,UNRESOLVED
Halluminate,,STARTUP,,,UNRESOLVED
MangoDesk,,STARTUP,,,UNRESOLVED
The Prompting Company,,STARTUP,,,UNRESOLVED
Acrely,,STARTUP,,,UNRESOLVED
Dedalus Labs,,STARTUP,,,UNRESOLVED
Parametric,,STARTUP,,,UNRESOLVED
Closera,,STARTUP,,,UNRESOLVED
Meteor,,STARTUP,,,UNRESOLVED
GETASAP,,STARTUP,,,UNRESOLVED
Adaptional,,STARTUP,,,UNRESOLVED
Prox,,STARTUP,,,UNRESOLVED
Autonomous Technologies Group,,STARTUP,,,UNRESOLVED
Pingo,,STARTUP,,,UNRESOLVED
Fifth Door,,STARTUP,,,UNRESOLVED
Preseen,,STARTUP,,,UNRESOLVED
Cohesive,,STARTUP,,,UNRESOLVED
Docket,,STARTUP,,,UNRESOLVED
Sureform,,STARTUP,,,UNRESOLVED
Foundation Industries,,STARTUP,,,UNRESOLVED
Godela,,STARTUP,,,UNRESOLVED
BitPatrol,,STARTUP,,,UNRESOLVED
Aegis,,STARTUP,,,UNRESOLVED
Cascade Space,,STARTUP,,,UNRESOLVED
Bond,,STARTUP,,,UNRESOLVED
Blueshoe,,STARTUP,,,UNRESOLVED
sieve,,STARTUP,,,UNRESOLVED
Airweave,,STARTUP,,,UNRESOLVED
Theorem,,STARTUP,,,UNRESOLVED
Text.ai,,STARTUP,,,UNRESOLVED
StarSling,,STARTUP,,,UNRESOLVED
Wavedash,,STARTUP,,,UNRESOLVED
Cactus,,STARTUP,,,UNRESOLVED
Vision Lab,,STARTUP,,,UNRESOLVED
Code Four,,STARTUP,,,UNRESOLVED
Lumari,,STARTUP,,,UNRESOLVED
mlop,,STARTUP,,,UNRESOLVED
Den,,STARTUP,,,UNRESOLVED
Propolis,,STARTUP,,,UNRESOLVED
Cotool,,STARTUP,,,UNRESOLVED
Pelica,,STARTUP,,,UNRESOLVED
Nimbic AI,,STARTUP,,,UNRESOLVED
Moby Analytics,,STARTUP,,,UNRESOLVED
Rimba,,STARTUP,,,UNRESOLVED
Adentris,,STARTUP,,,UNRESOLVED
Probo,,STARTUP,,,UNRESOLVED
MindFort,,STARTUP,,,UNRESOLVED
chrt,,STARTUP,,,UNRESOLVED
Mesmer,,STARTUP,,,UNRESOLVED
Naïve,,STARTUP,,,UNRESOLVED
Kairos,,STARTUP,,,UNRESOLVED
Synthetic Society,,STARTUP,,,UNRESOLVED
Hemut,,STARTUP,,,UNRESOLVED
Orchid,,STARTUP,,,UNRESOLVED
ValueMate,,STARTUP,,,UNRESOLVED
Bramante,,STARTUP,,,UNRESOLVED
Libretto,,STARTUP,,,UNRESOLVED
Scalar Field,,STARTUP,,,UNRESOLVED
Eloquent AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED
MorphoAI,,STARTUP,,,UNRESOLVED
Vassar Robotics,,STARTUP,,,UNRESOLVED
Cactus,,STARTUP,,,UNRESOLVED
Boost Robotics,,STARTUP,,,UNRESOLVED
Sygaldry Technologies,,STARTUP,,,UNRESOLVED
ParaQuery,,STARTUP,,,UNRESOLVED
Klavis AI,,STARTUP,,,UNRESOLVED
Third Chair,,STARTUP,,,UNRESOLVED
Vesence,,STARTUP,,,UNRESOLVED
PowerMatrix,,STARTUP,,,UNRESOLVED
Cartpole,,STARTUP,,,UNRESOLVED
Besimple AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED
Alkali,,STARTUP,,,UNRESOLVED
Human Behavior,,STARTUP,,,UNRESOLVED
QualGent,,STARTUP,,,UNRESOLVED
Nixo,,STARTUP,,,UNRESOLVED
Prism,,STARTUP,,,UNRESOLVED
Novoflow,,STARTUP,,,UNRESOLVED
Theta,,STARTUP,,,UNRESOLVED
IRBC,,STARTUP,,,UNRESOLVED
Anana,,STARTUP,,,UNRESOLVED
throxy,,STARTUP,,,UNRESOLVED
Lucis,,STARTUP,,,UNRESOLVED
Flott HQ,,STARTUP,,,UNRESOLVED
Crimson,,STARTUP,,,UNRESOLVED
Casco,,STARTUP,,,UNRESOLVED
Nomi,,STARTUP,,,UNRESOLVED
Morphik,,STARTUP,,,UNRESOLVED
RunRL,,STARTUP,,,UNRESOLVED
Ticket Wallet,,STARTUP,,,UNRESOLVED
Kaizen,,STARTUP,,,UNRESOLVED
HABIT,,STARTUP,,,UNRESOLVED
Clidey,,STARTUP,,,UNRESOLVED
Opusense AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED
Labric,,STARTUP,,,UNRESOLVED
Photonium,,STARTUP,,,UNRESOLVED
Sixtyfour,,STARTUP,,,UNRESOLVED
Tegore,,STARTUP,,,UNRESOLVED
Freesolo,,STARTUP,,,UNRESOLVED
Combinely,,STARTUP,,,UNRESOLVED
VoiceOS,,STARTUP,,,UNRESOLVED
Chiron,,STARTUP,,,UNRESOLVED
Jeevy Fabrication,,STARTUP,,,UNRESOLVED
Trapeze,,STARTUP,,,UNRESOLVED
Tinfoil,,STARTUP,,,UNRESOLVED
Paper Instruments,,STARTUP,,,UNRESOLVED
Refresh,,STARTUP,,,UNRESOLVED
Parsewise,,STARTUP,,,UNRESOLVED
Better Auth,,STARTUP,,,UNRESOLVED
